BG_26867_MPG_-FHD00Z02VFV_122080_355160.mp4;PGM27778;Sport op Houtrust;Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1923-01-01;"gymnastiek; optochten; paardensport; sport";"Den Haag; Houtrust";Wedstrijden atletiek, gymnastiek en paardensport, op de velden van Houtrust in Den Haag. De film begint met de opkomst van de atleten in colonnes.;"00.00  Kijkje op de ruimte voor de hoofdtribune van Houtrust, waar rijen toeschouwers langs de lijn staan en anderen op weg zijn naar hun plaats
00.05  Colonnes meisjes gymnasten in zwarte rok, zwarte kousen, witte blouse met lange mouwen, marcheren in gelederen van vier het veld op, dat met witte stippen t.b.v. de deelneemsters gemerkt is
00.13  De colonnes schuiven elk op zich ineen, en marcheren, nadat de overige deelneemsters zijn aangesloten weer af
00.28  De meisjes voeren een stokoefening uit. Elke oefening wordt vier keer herhaald, naar elke windrichting een keer
01.07  Overzicht van het veld, waar nu dames-gymnasten een grondoefening uitvoeren
01.32  In colonnes verlaten de meisjes en de dames het veld dat nu in vier rijen opmarcherende jongens betreden wordt die vervolgens op hun plaats een rompoefening uitvoeren
01.56  Opdrukken, armen zijwaarts in de hurkzit, romp naar rechts en terug; ook deze oefening naar vier zijden
02.16  Een gedeelte van het publiek langs de zijlijn
02.21  De heren turners in witte turnkleding met korte broek, springen over het paard
02.30  Meisjes springen in spreidsprong over het paard, waarop een meisje geknield ligt
02.36  Een door vier meisjes synchroon uitgevoerde paardoefening
03.00  De start van de veldloop, de heren rennen in colonne het veld op
03.11  De deelnemers van de veldloop bereiken de finish
03.16  Een filmoperatuer hoog boven op de tribune aan het werk
03.26  Lage, brede oxer, die door eskadron huzaren in galop genomen wordt; de laatste ruiters gooien de balken eraf
03.34  Een heg, die door vijf bereden artilleristen genomen wordt
03.42  De oxer, die eerst door vijf, daarna door vier gelijktijdig springende huzaren genomen wordt
03.52  Einde";BG_26867_MPG_-FHD00Z02VFV
BG19537MPG___-HRE00005436_2352280_2430680.mp4;PGM25995;Verkiezingsdrukte in den haag;Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1925-01-01;"kranten; verkiezingen";"Den Haag; Parkstraat";Bij het kantoor van 'Het Vaderland' in de Parkstraat waar onder grote publieke belangstelling de verkiezingsuitslagen van de Tweede Kamer gepubliceerd worden, is het erg druk.;"00.00 Hagenaars op het trottoir tegenover het uitslagenbureau aan de drukke Parkstraat.
00.40 Het manshoge uitslagenpaneel voorzien van openingen waardoor af en toe een bordje van het gekozen kamerlid naar buiten gestoken wordt.
00.56 De menigte, hoofdzakelijk mannen, tegenover het gebouw.
01.02 Grote belangstelling voor de bulletins van 'Het Vaderland' aan de Grote Marktstraat.
01.18 EINDE";BG19537MPG___-HRE00005436
DRENTHE__ACTE-FHD00Z03O9Z_122920_646880.mp4;PGM77733;Drenthe (acte 2);Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1925-01-01;"binnenvaartschepen; bossen; dorpen; fabrieken; handel; herstellingsoorden; horeca; houtbewerkers; kinderen; leerlingen; markten; provincies; schapen; scholen; steen; vrachtwagens";"Coevorden; Diever; Drentse Hoofdvaart; Hoogersmilde; Nederland; Schoonebeek; Smilde";Tweede deel van 3-delige film over Drente met filmische bezoeken aan verschillende plaatsen in Drente. Beelden van schaapskudden, de productie van kalkzandstenen, een kinderherstellingsoord, de markt te Coevorden, scholen, bossen en een houtschaverij annex -handel.;"29.02 Straatje met langzaam rijdende auto in Diever (noot 1)
29.16 Kapitale Kop-hals-romp boerderij met omheinde melkwei
29.25 Schaapskooi te Smilde waar grote kudde schapen naar binnendribbelt
29.59 De herder en zijn hond poseren
30.09 Hotel-Cafe-Restaurant De Oude Veenhoop gelegen aan de Drentse Hoofdvaart
30.18 Tweetal kleuters poseren
30.34 Witgepleisterd fabriekscomplex Albino aan de Drentse Hoofdvaart te Hoogersmilde, een productiebedrijf van N.V. Kalkzandsteenfabriek Roelfsema te Groningen
30.44 Smalspoortreintje met met zand beladen kiplorries rijdt fabriekshal binnen
31.08 Lossen van het zand dat via een trechter op een transportband komt
31.16 Poelies met stelsel van aandrijfriemen
31.19 Onder afdak opgeslagen kalk waarmee kiplorrie vol geschept wordt
31.26 Arbeiders schept brokken kalk in transporttunnel
31.36 Ronde open mengketel waarin zand van lopende band met kalk uit centraal geplaatste cylinder gemengd wordt, waarna het mengsel via lopende band in ronde bak gestort wordt. Stelsel van ronddraaiende molenstenen zorgen voor vermaling
32.02 Overzicht van de fabriekshal waar karren met kalkzandstenen aan- en afgevoerd worden
32.14 Een der zeven steenpersen waar arbeider de geperste stenen van de carrousel afneemt en op kar stapelt
32.19 Detailbeelden van de cylindervormige toevoerbunker en van de carrousel
32.43 Arbeiders duwen kar met in pyramidevorm opgestapelde stenen tunneloven in
33.02 Plaatsen van de ronde deur voor de tunnelopening, waarbij de ene ovendeur opgehesen wordt als de andere geplaatst wordt
33.14 Lorrie met nog dampende stenen wordt naar buiten gereden
33.19 Overzicht van de machinebankwerkerij
33.25 Fabriekskade aan de vaart waar kalkzandstenen met de hand van lorrie in een binnenvaartschip geladen worden
33.48 Schipper aan het roer met dekknecht in het gangboord
34.00 Bos van jonge vliegdennen bij Roden. Splitsing van bospaden waar echtpaar met hond wandelt
34.19 Voorgevel van het Kinderherstellingsoord De Zulthe. Zijgevel van het gebouw
34.32 Kinderen in bedjes. Meisje met pop en poppenledikant in haar bedje
34.41 Verzorgster laat kinderen bekers met chocolade van presenteerblad afnemen
34.49 Marktdag te Coevorden op de Markt waar tramstel van Dedemsvaartsche Stoomtramweg Maatschappij passeert
35.05 Lossen van jonge biggen uit een veewagen
35.16 Rijks Hoogere Burgerschool met Rijkskweekschool
35.20 Naam van de school in koperen letters boven de ingang. Leerlingen verlaten de school
35.29 Meisjes in witte jasschorten verlaten de Vakschool voor Meisjes. Meisjes poseren juichend voor de camera. Close-up van een der meisjes
35.45 Gebouwencomplex van de Drentsch-Overijselsche Houthandel (noot 2)
35.55 Trekkers met met planken beladen opleggers verlaten de fabriek
36.13 Kijkje in de schaverij
36.23 Centrale stoomturbine met aan weerszijden drijfwielen
36.30 Opleggers met planken beladen verlaten de werf
36.55 Trein stopt voor fabriekscomplex langs kanaal
37.13 Grazende kudde schapen bij Schoonebeek. Grazend schaap
37.36 Herdersjongen rent naar langs landweg grazende kudde
37.45 EINDE";DRENTHE__ACTE-FHD00Z03O9Z
BG_26819_MPG_-FHD00Z02YVY_119720_839480.mp4;PGM25551;Groene Kruis film;Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1925-07-01;"gezondheidszorg; vergaderingen; verpleegkundigen";;"Het eerste gedeelte van deze (ten dele uit ongemonteerd materiaal gerecontrueerde) film is een instructie voor de verzorging van zuigelingen en een propagandafilm voor het werk van het Groene Kruis. De huiselijke en sociale omstandigheden en de wijze van optreden van de vroedvrouw zijn typerend voor de tijdsomstandigheden. Het tweede gedeelte is kennelijk een geensceneerde reconstructie van de oprichtingsbijeenkomst van het Groene Kruis; waarschijnlijk ter gelegenheid van een jubileum.";"00.01  Kraamvrouw in bed ; baker drinkt koffie, pakt vervolgens de baby uit de wieg en wast het. Daarna krijgt het een speen om aan te likken
02.47  Tekst : Duizenden zuigelingen zijn ten gevolge daarvan gestorven of gedurende hun verdere leven zwak en ziek gebleven. Het Groene Kruis richtte daarom Moedercursussen en Wijkbakerdiensten in
03.10  Wijkbaker lopend in straat. Verzorging van kraamvrouw door de baker in bed in kliniek. Wassen en verzorgen van de baby
06.27  Stoet van moeders met kinderen gaat Groene Kruis consultatiebureau op het platteland binnen. Wachtende moeders met hun baby's voor onderzoek
07.15  Moeders geven kinderen de borst
07.34  Artsen en verpleegkundigen van de consultatiebureau's voeren de geneeskundige controle's op de baby's uit in de kwetsbare groeiperiode. Kind wordt gewogen
08.10  Moeder met kind bij de aanwezige dokter. De arts onderzoekt het kind
08.53  Moeders met kinderen
09.13  Klaslokaal, verpleegster geeft les
09.52  Tuin achter een kliniek, verpleegsters stellen zich in een groep op
10.52  - nieuw fragment - Landschap met water en boerderij 'In Lange Ruigeweide'
10.50  Groep heren op weg naar cafe
11.14  In de Groote Club, het koffiehuis van Maarten de Bruin zitten de heren rond de tafel
11.31  Dr. Poelman houdt een betoog over de noodzakelijkheid  van betere ziekenverpleging thuis en betere kraamvrouwenzorg, en sticht het 'Groene Kruis'
12.01  Einde";BG_26819_MPG_-FHD00Z02YVY
BG_29170_MPG_-FHD00Z029MD_115440_726400.mp4;PGM27162;Wording van het standbeeld van stadhouder willem iii;Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1921-01-01;"beeldend kunstenaars; beeldhouwkunst; metalen; standbeelden";Breda;Beeldhouwer Toon Dupuis toont tot in details het maken van het bronzen ruiterstandbeeld van stadhouder Willem III in zijn atelier. Vervolgens wordt het beeld op zijn sokkel geplaatst.;Beeldhouwer Toon Dupuis toont tot in details het maken van het bronzen ruiterstandbeeld van stadhouder Willem III in zijn atelier. Vervolgens wordt het beeld op zijn sokkel geplaatst.;BG_29170_MPG_-FHD00Z029MD
HOE_EEN_VLIEG-FHD00Z029LX_120000_413840.mp4;PGM79355;Hoe een vliegmachine vervaardigd wordt;Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1923-01-01;"militaire vliegvelden; motoren; officieren";"Nederland; Soesterberg";Beelden van de montage van een Fokker D-VII vliegtuig op Soesterberg, en van proefvluchten met een Fokker C-I.;"00.00 Militair vliegveld Soesterberg. Vliegtuigenwerkplaats
00.19 Geit loopt door werkplaats.
00.24 Detailopname opbouw van een vliegtuigvleugel.
00.45 Bespannen van een vliegtuigvleugel.
01.06 Vervaardiging van een houten vliegtuigpropellor.
01.27 Uitbalanceren van een vliegtuigpropellor.
01.38 Reviseren van een vliegtuigmotor BMW 3a 185 PK
01.47 Uitbalanceren van een Gnome Rhone rototatiemotor.
01.53 Montage werkzaamheden aan Gnome Rhone rotatiemotor.
02.02 Opslag rotatiemotoren.
02.17 Sterkteproef van materialen op rekbank.
02.32 Montage van vliegtuigmotor BMW 3a 185 PK in Fokker C-I No. 498.
02.55 Proefdraaien van motor.
03.10 Montage van Fokker D-VII No. 259.
03.15 Montage bovenvleugel, en ondervleugel.
04.00 Proefdraaien motor BMW 3a 185 PK.
04.15 Proefvlucht Fokker C-I No. 350.
04.21 Totaal vliegveld Soesterberg met gereedstaande vliegtuigen. Verschillende vliegtuigen starten.
04.38 Toekijkende officieren, waaronder kommandant Versteeg de kleinste man, derde van rechts.
04.53 Vliegdemonstratie.
04.54 Einde.";HOE_EEN_VLIEG-FHD00Z029LX
GEZONDE_JEUGD-FHD00Z02816_119520_797720.mp4;PGM25537;Gezonde jeugd - een krachtig volk (acte 3);Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1935-01-01;"artsen; gezondheidszorg; herstellingsoorden; kinderen; onderwijs; scholen; ziekten; zwemmen";"Veluwe; Zuid-Holland";Derde akte van een film over de medische begeleiding van de schoolgaande jeugd. In dit deel de inspectie der schoolgebouwen, schoolzwemmen, huidaandoeningen, tuberculose en de verpleging in een sanatoriom, alsmede het ontdekken van trachoom.;"00.00 Embleem van Haghe-Film met daardoorheen tekst : Derde deel (noot 1)
00.09 Schoolarts loopt langs gevel van schoolgebouw waarin te smalle en te hoog ingemetselde ramen, waarvan het onderste gedeelte nog geblindeerd is ook
00.24 De arts gaat naar binnen
00.29 Een klaslokaal door slechts twee lampen op een dwarsstang alleen maar gedeeltelijk verlicht. Meester zit met het gezicht naar de leerlingen terwijl een meisje op het bord schrijft
00.43 Het ca. 5 meter hoge slecht te reinigen lokaal
00.53 De leerlingen op de achterste banken zitten practisch tegen de achterwand aan
01.07 Boven de schuifdeuren in de achterwand een afscheiding van glasramen dus gehorig
01.25 Witgepleisterd laag schoolgebouw met lage brede ramen waarvan het beeld overgaat in dat van een in architectonisch moderne stijl gebouwde school met dominerende ingang. De muren zijn glaspuien in laagbouw met spits oplopend dak
01.53 Begroeide poortachtige ingang van O.L. School
02.05 Hoge in moderne stijl gebouwde school met veel glaswerk op begane grond en op de verdieping
02.16 Schoolklassen gaan netjes in de rij het gebouw van een zweminrichting binnen
02.25 Ze duiken bij tientallen tegelijk het water in terwijl op de kant de hoofdonderwijzer heen en weer loopt
02.30 De kinderen ravotten naar hartelust in het water zeker als een onderwijzer in het bassin ook nog een bal gooit
02.39 Jongen met vrij kort haar krabt zich voortdurend op het hoofd tijdens rekenles met telraam in de eerste klas
02.48 Het jong krabt op zijn hoofd. Close-up van de aangedane reeds gedeeltelijk kale plek
03.03 Vrouwelijke arts toont het hoofdje van een kind met flavus, een besmettelijke en kwaadaardige hoofdzweer
03.11 Close-up van het hoofdje, geheel kaal met haaruitval en schurftplekken
03.16 Close-up van de door de haaruitval getroffen plekken, die bij niet-behandeling kaal zullen blijven
03.27 Epileren met een pincet van het hoofdje waarbij haartje voor haartje wordt uitgetrokken
03.44 Omgeving van het hoofd van het kind, dat op de behandeltafel ligt, wordt afgedekt waarna het hoofd met Rontgenstralen wordt behandeld (niet zichtbaar) (noot 2)
03.58 Moeder met zestal kinderen die allen in het bezit zijn van een keurige haardos. Close-up van de met glanzend gezond haar begroeide hoofdjes, dank zij preventie of tijdige medische behandeling
04.33 Animatietekening van de wijze waarop een schuftmijt een onderhuidse gang bewerkstelligt waarin eitjes achterblijven die snel van kleur veranderen
04.51 Vlooien op de arm van een laborant. Met een reageerbuisje is een cirkeltje in de huid gedrukt waarbinnen de vlooien zich bewegen
05.05 Animatietekening waarin sterk uitvergrote vlo over de huid loopt waaronder zich een bloedbaan met stromend bloed bevindt. De vlo steekt zijn angel in de bloedbaan en zuigt het bloed op (noot 3)
05.16 Spelende kinderen op schoolplein van modern gebouwde school. De schoolarts loopt tussen de kinderen door
05.29 De arts loopt op een meisje toe, overlegt met twee onderwijzeressen en neemt het kind mee naar binnen om haar een verwijzing naar zijn spreekuur te geven
05.46 Hardrennend stormen de kinderen het schoolgebouw uit maar het meisje wordt door onderwijzeres tegengehouden
05.52 De arts luistert met de stethoscoop op de rug van het meisje, knikt en laat haar weer aankleden door de moeder terwijl hij een briefje schrijft en dit aan de moeder geeft
06.16 Moeder en dochter bellen aan bij Dr. L. Menting waar de dienstbode opent en zij naar binnen gaan
06.27 De huisarts voelt in de buikstreek van het meisje naar mogelijk opgezette organen. Het meisje ligt op de behandeltafel en komt na afloop van het onderzoek weer overeind
06.41 Ingang van gebouw waarboven bord Consultatiebureau, Vereeniging ter Bestrijding der Tuberculose. Moeder en dochter gaan naar binnen
06.49 Plekje op de arm van het meisje wordt gedesinfecteerd waarna dokter uit een pipet een druppeltje laat vallen dat hij in de huid krast (Reactie van Pirquet)
07.00 Rontgenoloog staande voor fraai gebrandschilderd raam zet rode bril op waarna vanachter een zwaar gordijn de moeder en het meisje, wier bovenlichaam ontbloot is, te voorschijn treden. De arts zet het meisje achter het scherm dat hij vervolgens voor haar borst schuift waarna zij haar handen op haar hoofd moet leggen. Hij sluit het gordijn voor het raam
07.40 Oprijlaan van Berg en Bosch, een sanatorium met kapel bij Apeldoorn
07.55 De bosrijke omgeving en de open benedengalerij waar patienten in bedden liggen
08.08 Close-up van kurende peuter, dik en blozend
08.11 Religieuzen verzorgen de kinderen in hun bedjes
08.28 De andere zijden van de galerij
08.32 Gezicht vanuit de galerij op het bos
08.49 Non wijst jongeman werking van speelgoedvliegtuig
08.55 De uitgang van het sanatorium
09.00 Non met patient in rolstoel in de gang
09.06 Patientjes in hun bedden voor de open ramen
09.23 Middagrust op de galerij
09.29 Arts en non in een der ruime gangen
09.31 Kurend meisje diep onder de dekens
09.34 Schoolarts loopt door de klas en begroet nogal streng ogende onderwijzeres, zet zijn tas op de lessenaar en bekijkt dan de ogen van een door de onderwijzeres aangeduid meisje, dat klachten over haar ogen heeft. Hij schrijft briefje uit dat hij aan het meisje geeft
10.19 Vrouwelijke oogarts neemt het briefje aan, laat moeder en dochter plaats nemen en begint het onderzoek. De assistente trekt meteen met een soort harkje het bovenste ooglid omhoog zodat de arts de oogbal kan bekijken
10.59 Met oogloep onderzoekt hij het door trachoom aangedane rechteroog. Uitvergroot beeld van de aangetaste oogbal die met een pincet gereinigd wordt (noot 4)
11.11 De arts beeindigt de behandeling waarna het meisje in het geirriteerde oog wrijft
11.16 Embleem van de filmproducent met tekst : Einde van het derde deel
11.17 EINDE";GEZONDE_JEUGD-FHD00Z02816
BG_27942_MPG_-FHD00Z02B7R_120280_394760.mp4;PGM26094;Alkmaar;Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1921-01-01;"gevels; kaas; kerken; markten; monumenten; stadsbeelden; steden; straatbeelden";Alkmaar;Filmbeelden van de oude binnenstad van Alkmaar. Gevels en monumenten langs de grachten. Interieurs van de St. Laurenskerk. De Alkmaarse kaasmarkt bij de Waag.;"00.00 Panorama van de stad met toren
00.24 Geveltop en gevel
00.34 Gevel met twee beelden
00.47 Slanke toren, gevels en straat met vlaggen
01.00 Monumentale trap met twee leeuwen van de laat-gothische Grote of St. Laurenskerk
01.21 Zijgevel van de kerk met torentje
01.44 Het interieur van de kerk met het orgel, de kansel en een der het gewelf ondersteunende zuilen
02.00 Toren met vierkant onderstuk
02.12 Zijgevel van de Waag
02.26 Overzicht gracht met ophaalbrug
02.30 De voorzijde van de Waag
02.37 Bascule (waag) met Edammer kazen
02.50 Lossen van kazen uit een boerenwagen
03.00 Het stapelen van de aangevoerde kazen
03.10 Straat met op de achtergrond een kerk
03.20 Doorkijkje op straat door een boogpoort
03.27 Straat
03.32 Gracht met huizen
03.36 Gracht met kade en ophaalbrug, de Schapenbrug
03.43 Vierkant torentje met vlag
03.46 Panorama met pontonbrug, gebouwen en huizen
04.15 Salonvaartuig op breed water
04.23 EINDE";BG_27942_MPG_-FHD00Z02B7R
BG_25906_MPG_-FHD00Z025AK_120040_346120.mp4;PGM25483;Diamantindustrie;Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1923-01-01;"arbeiders; diamanten; fabrieken; industrie; juwelen";Amsterdam;Kort fragment over het bewerken van diamanten in de diamant slijperijen van de Fa. Asscher in de Tolstraat 127 te Amsterdam.;"00.00  Buitenaanzicht van het gebouw van de firma Asscher
00.06  5 diamantbewerkers aan het werk aan tafel
00.14  Diamantbewerker controleert een ruwe steen, bepaald en meet waar hij gekloofd moet worden ; zet het kloofmes op de steen en klooft hem met een slag ; waarna de steen onmiddellijk weer gecontroleerd wordt
00.29  Overzicht slijphal, waar op werkbanken honderden kleine slijpstenen staan opgesteld. Bewerker is bezig een diamant te slijpen
00.58  Oudere bewerker slijpt een diamant op grote horizontale slijpsteen. Een speciale tang houdt de diamant vast
01.10  Rij diamantbewerkers aan werktafel, waaronder ook vrouwen
01.44  Oudere bewerker slijpt diamant op een klein slijpsteentje. Met een loep wordt de zuiverheid gecontroleerd
02.34  Gemechaniseerd slijpinstrument, waarmee een diamantbewerker drie diamanten tegelijk kan slijpen
03.12  2 fonkelende, rondgeslepen diamanten
03.21  Geslepen diamant ter grote van een handpalm wordt getoond
03.32  de diamantbewerkers verlaten het gebouw
03.45  Einde";BG_25906_MPG_-FHD00Z025AK
BG_18938_MPG_-FHD00Z02BAW_121880_345920.mp4;PGM25306;De acteur Alex Faassen vierde zijn 85e verjaardag;Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1924-12-04;"acteurs; boeken";Den Haag;De titel van deze film slaat waarschijnlijk slechts op de eerste 6 seconden en het gedeelte van 1 min 50 sec tot 3 min 43 sec. Het gedeelte daartussen maakt de indruk te bestaan uit prive-opnamen van de cineast Jan Teunissen.;"00.00 Gevel van Stadsschouwburg te Amsterdam
00.03 Close-up van oudere heer met zwarte gleufhoed
00.06 Kalende heer komt naast boek lezende dame staan
00.26 Jongere heer met boek praat gebarend
00.37 Boek Mother India - Katherine Mayo, de oudere heer
01.02 Lezende dame, boek met titel Het aspect van onze tijd, door het beeld lopende dame
01.30 Appel etende jongeman bij open haardvuur
01.43 Dialoog tussen twee jongens
01.50 Toneeldecor waar groep mensen door een deur binnentreedt. Heer wacht dame en heer op, er ontstaat ruzie, de wachtende heer steekt de aangekomen man neer die vervolgens wordt weggedragen. Commotie onder de acteurs
03.43 Einde";BG_18938_MPG_-FHD00Z02BAW
DE_HAAGSCHE_R-FHD00Z01KH7_123400_757920.mp4;PGM26395;De Haagsche reinigingsdienst in zijn ontwikkeling (acte 5);Haghefilm / Willy Mullens - Nederlands Instituut voor Beeld en Geluid (beheerder);PDM;nl;1931-01-01;"afvalverbranding; arbeiders; grondbewerking; straatbeelden; vuilstortplaatsen";Den Haag;"Film over het functioneren van de Haagsche Reinigingsdienst. In dit vijfde deel wordt uitgebreid ingegaan op het functioneren van de primitieve vuilverbranding tussen 1921 en 1929. Met behulp van veel mankracht wordt het aangevoerde vuil gesorteerd en in eenvoudige ovens verbrand. Per schuit stoomtram en paard-en-wagen worden de overblijvende slakken en vliegas afgevoerd. De slakken worden o.a. gebruikt voor woningbouw en padaanleg; de vliegas voor bodemverbetering.";"00.00 Stadswapen van Den Haag en tekst: Deel 5 (noot 1)
00.27 De vuilverbrandingsinrichting naast het gebouw van het Gemeentelijk Electrisch Bedrijf met overzicht over het complex (noot 2)
00.49 Aankomst van verschillende typen vuilniswagens op de stortplaats
01.02 Lossen van de vuilniswagens op de stortplaats
01.15 Vuilniswagen door paarden getrokken waarvan de kipinrichting met een handzwengel wordt bediend
01.22 Chauffeur van moderne vuilnisauto demonstreert de gemakkelijke bediening van de mechanische kipinrichting
02.06 Met de hand verwijderen van niet voor verbranding bestemde voorwerpen uit het in de bunker gestorte vuil
02.20 Opnemen van vuil door de grijper uit de bunker voor transport naar de verbrandingsoven
02.38 Detailbeeld van het mechanisme van de grijper tijdens het ophalen
02.53 Transport per grijper van het vuil naar de oven gevolgd door het lossen via de storttrechter in het ovenvuur
03.16 Het door de kraan in stapels opgetaste vuil t.b.v. het des nachts doorstoken van de oven
03.22 De volgestorte bunker met het daarboven mobiele door een machinist bediende grijper
03.46 Het met lange haken vullen van de vuurtrechters met het ononderbroken door de mobiele grijper aangevoerde vuil
04.08 Detailbeeld van de door machinist bediende lorrie met volle grijper
04.18 De stokerij waar stokers met lage staken het ovenvuur brandend houden
04.28 Close-up van een stoker voor het ovenvuur
04.36 Detailbeeld van de blower die geforceerd zuurstof voor het ovenvuur aanvoert
04.53 Energiebron d.m.v. opwekking door stoom detailbeeld van de boven de ovenvuren gelegen stoomketels, waarvan de meters, peilglazen en kranen door een operator gecontroleerd worden en waarvan de stoom aan het GEB wordt geleverd
05.04 Mechanische ontslakking van de ovenvuren na elk bedrijfsuur met af en toe handmatige bijsturing met behulp van een staak
05.49 Zuiveren en rangschikken van de vuren met een staak
06.12 Afvoer van de gloeiende slakkenkoek in stalen bakken
06.39 Operator belast met de bediening van het mechanische transport van de slak van oven naar blusput
06.54 Detailbeelden van de werking van het nieuwste type oven met traprooster en ononderbroken verbranding tengevolge van slakvorming in kleine stukken
07.13 Transport van de slakken uit de blusput via een jacobsladder, schudgoot en zeeftrommel naar reservoirs
07.43 De aftapinrichting van de reservoirs waaronder een wagen uit de vultrechter met verkleinde slak geladen wordt
07.50 De voerman vertrekt met zijn wagen van de laadplaats
08.01 Schudgoot onder de stoomtrambaan van de HIJSM waarmee wachtende schuiten met slakken worden beladen
08.07 De schudgootinstallatie gezien vanaf de waterkant
08.12 Detailbeeld van de werking van de schudgoot
08.19 De schudgootinstallatie in bedrijf gezien vanaf ladende schuit
08.34 Trechtervormige uitloop tussen reservoir en transportgoot voor de bevochtiging van af te voeren vliegas
08.42 Transportworm in de goot verplaatst de vliegas
08.47 Detailbeeld van de bevochtigingsinstallatie
08.56 Beladen met vliegas van een voertuig onder de aftapinstallatie waarbij de voerman de vliegas met de schop over de wagen verdeelt
09.10 Gezicht vanaf de silo over de Conradkade richting Laan van Meerdervoort met o.a. het Afvoerkanaal met de bruggen van de Newtonstraat en Weimarstraat en de HIJSM stoomtramlijn van Scheveningen-Haven naar station Hollandsch Spoor die van juni 1886 t/m december 1925 in gebruik was
09.15 De bebouwing aan de Marnixstraat en de apparatuur van de vuilverbranding
09.29 Woningen aan Westduinweg opgetrokken uit slakkenbeton
09.40 Kubusvormige panden van slakkenbeton aan de Laan van Poot
09.49 Aanleg van voetpaden met gebruikmaking van een mengsel van slakken en vliegas, dat aangevoerd wordt met voertuigen en als tussenlaag tussen de ondergrond van zand en de afdeklaag van teer dient
09.53 Middenpaden van lanen, aangelegd met gebruikmaking van het in de vorige rubriek vermelde mengsel
09.56 Lossen van het mengsel met de schop uit voertuigen op het tracee
10.02 Dempen van een sloot in het Zuiderpark met het mengsel uit een schuit
10.13 Ophogen van een met een laag zand bedekt terrein met het mengsel dat met paardentractie aangevoerd is en met de schop gelost wordt
10.22 Lossen met de schop van aangevoerde vliegas in het Zuiderpark ter verbetering van laaggelegen gronden
10.27 Grondbewerking door ploeg grondwerkers ter vermenging met vliegas in het kader van de aanleg als natuurpark. EINDE";DE_HAAGSCHE_R-FHD00Z01KH7
